Long,Lat,type,name
-71.192361,42.3299339,restaurant,Café St. Petersburg
-71.1920119,42.330208,restaurant,Pho Viet's II
-71.1920874,42.3302396,restaurant,Sweet Tomatoes Pizza
-71.2933908,42.2992104,restaurant,Takara Japanese Restaurant
-71.1917304,42.3306503,restaurant,Sycamore
-71.0079007,41.6401383,restaurant,Pita Pocket
-70.9242639,42.5244221,restaurant,The NexMex Thing
-71.1949463,42.3305831,restaurant,Little Big Diner
-71.273726,42.3135226,restaurant,Coconut Thai Cafe
-71.2734383,42.3136927,restaurant,Yama
-71.2095331,42.3307843,restaurant,4 Corners Pizza
-71.2786905,42.3073788,restaurant,The Local
-71.2786663,42.3079382,restaurant,Deluxe Pizza
-71.2976712,42.2957729,restaurant,Alta Strada
-71.1199913,41.9588376,restaurant,Jaybo Cafe
-71.2743065,42.3123346,restaurant,Comella's
-71.2092426,42.330751,restaurant,Ravioli’s Brick Oven Pizzeria
-71.2928108,42.2959681,restaurant,Amarin of Thailand II
-71.2113128,42.4844282,restaurant,Island Creek Oyster Bar
-71.2922133,42.2966566,restaurant,Old School
-71.4236646,42.0911262,restaurant,Sierras New York Style Deli & Brick Oven Pizza
-71.2599436,42.3253073,restaurant,CK Shanghai
-70.7927101,42.1613692,restaurant,Cheever Tavern
-71.2364992,42.2799947,restaurant,Masala Art
-71.2361304,42.2800111,restaurant,Hearth Pizzeria
-71.2360365,42.2800128,restaurant,The Farmhouse
-71.2744653,42.3121349,restaurant,Maugus Restaurant
-71.1758666,42.3188042,restaurant,Sweet Green
-71.0632717,42.3549171,restaurant,Sal's Pizza
-71.0696298,42.3500184,restaurant,Nusr-Et
-71.0679258,42.348537,restaurant,Mike & Patty's
-71.0671995,42.3510548,restaurant,Ostra
-71.2881057,42.3020513,restaurant,The Captain's Table & TakeAway
-71.2626958,42.323496,restaurant,Peter's Pizza
-71.2596035,42.3254012,restaurant,Wellesley North End Pizza
-71.2600673,42.3252965,restaurant,Cook's Window Pizza
-71.2350845,42.2934621,restaurant,Town House of Pizza
-71.1500864,42.3362922,restaurant,Amelia's Taqueria
-72.4142475,42.2428227,restaurant,Joseph's
-71.0476148,42.3508439,restaurant,bartaco
-71.424516,42.0890508,restaurant,Pokémoto
-71.3158008,42.2729488,restaurant,The Pizza Shop at South Natick
-71.1145176,42.3117761,restaurant,Sweet Rice JP Thai Sushi
-71.1356954,42.3397067,restaurant,Stoked Pizza
-71.2246599,42.2173429,restaurant,Bibi's Bakery
-71.0816884,42.3450995,restaurant,Revolution Health Kitchen
-71.0634491,42.359541,restaurant,Florina Pizzeria & Paninoteca
-71.0825335,42.3493675,restaurant,Cha Feo
-71.0617658,42.3654436,restaurant,Momosan Morimoto
-71.2366022,42.2817252,restaurant,French Press
-71.2104922,42.3156269,restaurant,B.Good
-71.8065046,42.2712056,restaurant,Dragon Dynasty
-71.8074667,42.2709363,restaurant,The Boynton
-71.1861312,42.2915074,restaurant,Oak Hill Pizza
-71.1907716,42.4252674,restaurant,Trattoria Nina
-72.53359,42.0906604,restaurant,Jack Chen II Restaurant
-72.5261686,42.0768104,restaurant,Ichiban East Longmeadow
-72.5566199,42.0853812,restaurant,Pizza Works
-71.0551011,42.4201737,restaurant,One Pot
-71.054401,42.419866,restaurant,Sabores Lunch
-71.0541127,42.4196928,restaurant,Mario's Bar & Grille
-71.0507473,42.4182204,restaurant,Super Burritos
-71.9953597,42.5754839,restaurant,Parker House of Pizza
-71.100552,42.3740469,restaurant,Pita Cambridge
-71.8053139,42.2734365,restaurant,Goats Head Ghost Kitchen
-71.1381932,42.3538236,restaurant,La Befana
-71.5905737,42.3372866,restaurant,Friendly's
-71.0257868,41.6400288,restaurant,Si Va Lai Thai Cuisine
-71.0485602,42.4152339,restaurant,Hua Xia
-71.0487223,42.4154573,restaurant,Latin Café
-71.0487661,42.4155285,restaurant,Mini Bites Factory
-71.0485082,42.4155758,restaurant,Winners Sports Bar and Grill
-71.0480253,42.4146868,restaurant,Ferry's Pizza
-71.0480663,42.4147194,restaurant,Jade 3
-71.0489051,42.4145009,restaurant,Mais Sabor
-71.0484948,42.4151425,restaurant,Everett House of Pizza
-71.0474913,42.415791,restaurant,Oliveira's Steak Bar & Grill
-71.0705215,42.3466017,restaurant,Billy's Sub Shop
-71.0450782,42.2867322,restaurant,Dorset Hall
-71.3647635,42.3206488,restaurant,Liberty Pizza
-71.2021606,42.1922383,restaurant,Pizza Palace
-71.2015819,42.193227,restaurant,Mizuya Japanese Restaurant
-71.2014605,42.193457,restaurant,Norwood Spice
-71.2013512,42.1936264,restaurant,Fuego
-71.2013747,42.1928648,restaurant,Byblos
-71.2018159,42.1921966,restaurant,Thai Boo Cuisine
-72.4592582,42.1505311,restaurant,Route 20 Bar & Grille
-71.1999343,42.1930953,restaurant,Vico
-71.2012808,42.1907375,restaurant,Olivadi
-71.292805,42.2967708,restaurant,Cafe Mangal
-71.146465,42.1537755,restaurant,Takara
-71.2015149,42.5125263,restaurant,The Pizza Works
-71.0360537,42.3671583,restaurant,Mehak Halal Cuisine
-71.1087073,42.40745,restaurant,Bob's Italian Foods
-71.140334,42.4603066,restaurant,Mitho Restaurant
-71.143232,42.462318,restaurant,Gloria's Pizzeria
-71.1386846,42.4572942,restaurant,Toscano's Italian Kitchen
-71.1388322,42.4514047,restaurant,A Tavola
-71.1374146,42.4514117,restaurant,Black Horse Tavern
-72.5302583,42.4108755,restaurant,Amherst House of Pizza
-72.6718676,42.3356436,restaurant,Pizza Factory
-71.1527786,42.3498875,restaurant,Corrib Pub
-71.1680665,42.3505081,restaurant,Energize
-71.2351001,42.2936965,restaurant,Blue on Highland
-71.4528827,42.4323518,restaurant,Roasted Peppers
-72.6714034,42.2692676,restaurant,La Veracruzana
-72.6714462,42.2693472,restaurant,Glory of India
-72.6669853,42.2647767,restaurant,Daily Operation
-72.6652184,42.2642881,restaurant,Kisara Japanese
-72.6717437,42.2794021,restaurant,Captain Jack's Roadside Shack
-72.6708061,42.2811422,restaurant,El Comalito
-71.0990376,42.3431274,restaurant,Gyro City
-70.8442225,42.260943,restaurant,Pizza Box
-71.5363702,42.0186881,restaurant,Goodstuff Smokehouse
-71.8455579,42.342098,restaurant,Papa Gino's
-71.8383905,42.3400732,restaurant,The Local Tavern
-71.8719879,42.3540172,restaurant,122 Diner
-71.8364996,42.3389233,restaurant,Specialty Sandwich Company
-71.8393722,42.340214,restaurant,Kyoto Bar and Grill
-71.0932587,42.4153104,restaurant,Neighborhood kitchen
-71.0360245,42.3760826,restaurant,Los Pinos
-71.09267,42.3650037,restaurant,Amelia's Trattoria
-70.8568758,42.2695313,restaurant,Jake's Seafood Restaurant
-72.5276009,42.3812419,restaurant,Sunset Grill and Pizza
-73.2417801,42.1837515,restaurant,Roadside Store & Café
-71.0606698,42.3512803,restaurant,Gourmet China House
-71.0604295,42.3512289,restaurant,Waku Waku
-71.0609509,42.3513308,restaurant,Bubor Cha Cha
-71.1395229,42.6535899,restaurant,Bueno Malo
-70.1311524,41.2633815,restaurant,Cisco Brewers
-72.4555183,42.1711341,restaurant,Papa Gino's
-71.8008498,42.2569304,restaurant,Behind the Plate
-71.8006092,42.2567259,restaurant,Infield Fry
-71.8007587,42.2575128,restaurant,Hot Dogs & Ice Cream
-71.800854,42.2571394,restaurant,Nacho Nacho Man
-71.7991118,42.2568499,restaurant,B.T.'s Smokehouse
-70.9423406,42.5405553,restaurant,Double Bull
-71.0360848,42.3760606,restaurant,La Reina
-71.0995133,42.3636113,restaurant,The Dial
-71.4479318,42.3606174,restaurant,Bullfinchs Restaurant & Catering
-70.5306978,41.3958378,restaurant,Wolf’s Den Pizza
-71.4479931,42.4184777,restaurant,Evivva Trattoria
-71.0273335,42.3795425,restaurant,Jeveli's
-71.0269331,42.3798679,restaurant,Rincon Limeño
-71.0270296,42.3797979,restaurant,"Pollos a la Brasa el ""Chalan"""
-71.4029713,42.3278201,restaurant,Liberty's Famous Pizza
-71.1006858,42.1279561,restaurant,Old Country Pizzeria
-72.6713964,42.3355752,restaurant,Miss Florence Diner
-72.6713612,42.3356791,restaurant,JJ's Tavern
-72.7244159,42.3911657,restaurant,A-1 Hilltown Pizza
-72.721325,42.3902924,restaurant,Panda Garden
-71.3853635,42.2826343,restaurant,Sol de Mexico Cafe & Grill
-71.101285,42.1327463,restaurant,Mr. Chef's Restaurant
-71.0626199,42.3514146,restaurant,My Thai Vegan Cafe
-71.1027019,42.1266742,restaurant,M&G'S Pizza
-71.0386494,42.3751162,restaurant,La Gran Manzana
-71.0512067,42.3627985,restaurant,The Daily Catch
-71.1422555,42.4060227,restaurant,Town Tavern
-71.0379911,42.375345,restaurant,Bohemio's
-71.1708885,41.7310213,restaurant,Chili's
-71.1757101,41.7337791,restaurant,Yamato Asian Bistro
-71.2129889,41.7488014,restaurant,Friendly's
-71.1586953,41.7252107,restaurant,Magoni's Ferry Landing
-71.160239,41.7269738,restaurant,Pizza Hut
-71.1629096,41.6733187,restaurant,Papa Gino's
-71.1619948,41.6737707,restaurant,Denny's
-71.1628695,41.6759931,restaurant,Friendly's
-71.161999,41.6774101,restaurant,D'Angelo Grilled Sandwiches
-71.1572994,41.6718339,restaurant,110 Grill
-71.1514945,41.6963882,restaurant,Applebee's
-71.1278245,41.7134012,restaurant,Papa Gino's
-71.1284083,41.7124983,restaurant,New York Bagel Co.
-71.1526976,41.7149101,restaurant,Al Mac's Diner
-70.8693124,42.5349938,restaurant,Renzo Brick Oven Pizzeria
-70.869669,42.5347129,restaurant,Peppy's Pizza
-70.8686976,42.5354754,restaurant,Salem Lowe
-70.8693964,42.5349484,restaurant,Cappy's Fried Clams
-70.8692535,42.5350482,restaurant,Super Taco
-71.03883,42.3706034,restaurant,Los Arrieros
-71.3251998,42.6138703,restaurant,Tavern in the Square
-71.0933179,42.3923737,restaurant,Mama Lisa's Pizzeria
-71.1055246,42.3339891,restaurant,Laughing Monk
-70.922849,41.6359818,restaurant,Carmine's at Candleworks
-72.6308305,42.3182324,restaurant,Patria
-71.124185,42.3518595,restaurant,Rhythm 'N Wraps
-71.083052,42.3098224,restaurant,Food For The Soul
-71.1243973,42.3275098,restaurant,Bess's Cafe
-70.8927344,42.5222386,restaurant,Village Tavern
-71.5639603,42.3906537,restaurant,Jade
-69.9641439,41.2602617,restaurant,Summer House Beachside Bistro
-69.9647607,41.2618367,restaurant,Claudette's
-71.2496157,42.0644071,restaurant,South Street Pizzeria
-71.8101124,42.2607754,restaurant,Golden Pizza
-70.4955983,41.6586922,restaurant,Cape Cod Coffee
-71.0787948,42.3508468,restaurant,Double Zero
-71.1509662,42.4824995,restaurant,Bayberry Cafe
-70.5968631,41.5452756,restaurant,Shipwrecked
-71.10454,42.5096459,restaurant,House of Bagels
-71.3208864,42.6378633,restaurant,Red Rose Restaurant
-70.6146636,41.5520125,restaurant,Liam Maguire's Irish Pub & Restaurant
-71.0278806,42.3794591,restaurant,Great Chef
-71.0549957,42.3634861,restaurant,Ristorante Fiore
-70.5585074,41.4575312,restaurant,Nancy's
-70.6001043,41.4543957,restaurant,The Black Dog Tavern
-70.6021468,41.4554822,restaurant,Salvatore's Ristorante Italiano
-70.6017338,41.455056,restaurant,Primo Pizza
-70.60304,41.4558561,restaurant,Mikado
-70.6029649,41.4539906,restaurant,Copper Wok
-70.6034021,41.4536247,restaurant,La Choza
-70.6006663,41.4539202,restaurant,Golden Bull Brazilian Steakhouse
-70.5583014,41.457889,restaurant,Sand Bar and Grille
-70.5585147,41.4579644,restaurant,Lobsterville Bar and Grill
-70.5585549,41.4580659,restaurant,Coop de Ville
-70.5584677,41.45828,restaurant,Black Dog Dockside Cafe
-70.5573104,41.4577423,restaurant,Martha's Vineyard Chowder Company
-70.603049,41.4560514,restaurant,Waterside Market
-71.2492907,42.0638568,restaurant,The Common’s Neighborhood Eatery
-70.5288967,41.3946378,restaurant,Edgartown Pizza
-70.5582813,41.4559971,restaurant,Sharky's Cantina
-70.5575582,41.456222,restaurant,Pawnee House
-70.5136997,41.3894863,restaurant,Behind the Bookstore
-70.5118932,41.390094,restaurant,Chesca's
-70.5125356,41.3891557,restaurant,Atlantic
-70.5122567,41.3895199,restaurant,Among the Flowers
-70.5998747,41.453141,restaurant,ArtCliff Diner
-70.599687,41.4530585,restaurant,Wolf's Den Pizzeria
-71.1043271,42.1242115,restaurant,Sunshine Breakfast & Grille
-71.3566974,42.456554,restaurant,Karma Concord
-71.0208929,42.2663388,restaurant,Sho Miao Dap
-71.0361641,42.3730118,restaurant,Pazza on Porter
-70.6002908,41.5578435,restaurant,Papa Gino's
-70.9920768,42.240787,restaurant,Pho Countryside
-71.1704667,42.2509687,restaurant,Midway
-71.3815039,42.3008707,restaurant,Dave & Buster's
-71.3818378,42.3012679,restaurant,Night Shift Brewing
-71.0813081,42.3676039,restaurant,Kendall House of Pizza
-71.054135,42.0927143,restaurant,Buffalo Wild Wings
-70.8934973,42.5001517,restaurant,Marsh Dining Hall
-71.2372665,42.2803981,restaurant,Gari Japanese Fusion Bistro
-71.7988803,42.2578309,restaurant,A Taste of Worcester
-71.2914549,42.300685,restaurant,The Cottage
-71.2913522,42.2997593,restaurant,California Pizza Kitchen
-73.2056519,42.4699391,restaurant,Vivaldi's Pizza
-71.1911042,42.3700244,restaurant,Chulo Restaurant & Bar
-71.1883468,42.3769745,restaurant,Ritcey East
-70.0912726,41.2723522,restaurant,Island Kitchen
-71.0673255,42.0123128,restaurant,Hayashi Japanese Restaurant
-71.1824502,42.3663513,restaurant,Home Taste
-71.1826128,42.3663024,restaurant,Super Fusion Cuisine II
-71.1822479,42.3663865,restaurant,Demos Watertown
-71.0542915,42.3634143,restaurant,Vinoteca di Monica
-71.0378533,42.3745563,restaurant,Tertulia's Cafe
-71.768409,42.2734472,convenience store,Honey Farms
-71.139154,42.6551113,convenience store,CVS
-71.090908,42.3915303,convenience store,Winter Hill Market
-71.642698,42.3194902,convenience store,Honey Farms
-71.094529,42.359133,convenience store,La Verde's
-71.528887,42.4343367,convenience store,Stow Brook Gulf
-71.144065,42.4074874,convenience store,Mass Convenience
-71.154977,42.4161815,convenience store,Symmes Mini-Mart
-71.1311,42.405867,convenience store,L.A. Market
-71.142378,42.4055951,convenience store,Christo's
-72.400825,42.541722,convenience store,Wendell Country Store
-71.138601,42.381019,convenience store,Fresh Pond Market
-71.108082,42.3575368,convenience store,First United Market
-71.392275,42.4568688,convenience store,7-Eleven
-70.93664,42.2177721,convenience store,Middle Street Variety
-70.944039,42.2292989,convenience store,7-Eleven
-72.743788,42.120497,convenience store,Polish Market
-71.865282,42.1171257,convenience store,Cumberland Farms
-72.983742,42.2792438,convenience store,Chester General Store
-70.943566,42.2102057,convenience store,Mini Market
-71.250306,42.4396823,convenience store,Gas Station
-70.664607,42.6154603,convenience store,Railroad Variety
-71.033695,42.2558057,convenience store,7-Eleven
-71.032239,42.2557303,convenience store,7-Eleven
-71.942452,42.6088297,convenience store,Mr. Mikes Mini Mart
-70.971476,42.1807671,convenience store,Tedeschi Food Shops
-72.607368,42.5869508,convenience store,Cumberland Farms
-70.954995,42.2424173,convenience store,Tedeschi Food Shops
-71.057855,42.430786,convenience store,Malden Quickstop
-71.588921,42.4300779,convenience store,Country Cupboard
-71.061569,42.4729344,convenience store,McGill's
-71.062742,42.4654122,convenience store,Tower Plaza Variety
-71.072391,42.4355662,convenience store,Oak Grove Variety
-71.06321,42.4780839,convenience store,Rooster Thai and Convenience
-71.105442,42.3662106,convenience store,7-Eleven
-71.351244,42.5951043,convenience store,CVS
-71.824043,42.2489082,convenience store,7-Eleven
-71.822484,42.2572079,convenience store,7-Eleven
-71.824445,42.2552823,convenience store,Honey Farms
-71.831341,42.2733068,convenience store,Moscow Nights Inc
-71.394825,42.3212475,convenience store,Makari's
-71.507856,42.3483948,convenience store,Capital Farms
-71.021027,42.3642403,convenience store,Alta Strada
-71.236162,42.6422768,convenience store,Mobile on The Run
-71.014569,41.9040534,convenience store,Gas 44
-71.802565,42.262115,convenience store,White Hen Pantry
-71.22698,42.643072,convenience store,Speedway
-71.104587,42.3494665,convenience store,Campus convenience
-71.406201,42.2754987,convenience store,Convenience Store
-71.107469,42.37795,convenience store,Savenor's Market
-71.419867,42.6709029,convenience store,Bridge View Convenience
-71.141509,42.6572648,convenience store,Main Street Mobile
-71.124834,42.3889473,convenience store,Thistle & Shamrock
-71.120795,42.2655685,convenience store,Neighborhood Convenience Store
-72.631205,42.3155678,convenience store,Northampton Market
-71.08538,42.6700492,convenience store,J&M Convenience Store & Deli
-72.868881,42.2483712,convenience store,Huntington Country Store
-72.873418,42.2356594,convenience store,B&D Variety Store
-71.115933,42.3956385,convenience store,Y Not Variety
-71.041612,42.3503016,convenience store,7-Eleven
-71.08549,42.4229978,convenience store,Charles Street Convenience
-71.080492,42.4240334,convenience store,N & B Market
-71.080288,42.4231223,convenience store,One Stop C Market
-71.079952,42.4214012,convenience store,Harvard Market
-71.080045,42.4190451,convenience store,Kathmandu Convenience Store
-71.271306,42.6467666,convenience store,White Dove Pantry
-72.631269,42.3206083,convenience store,7-Eleven
-71.095993,42.3795442,convenience store,Mid-Nite Convenience
-70.884917,42.1426841,convenience store,Riddles
-72.634299,42.1987283,convenience store,Stop & Go
-71.551075,42.4032701,convenience store,Buscemi's Beer Convenience and Wine
-73.228228,42.5184694,convenience store,Lanesborough Market & Hardware
-71.069855,42.4519738,convenience store,Richdale Convenience
-71.085875,42.3364314,convenience store,Peña's Market
-71.086782,42.3414972,convenience store,Symphony Market
-71.086357,42.3419184,convenience store,College Convenience
-71.075071,42.4538767,convenience store,Bob's Market
-71.074246,42.4292123,convenience store,Summer Street Fruit
-71.09579,42.3798617,convenience store,Mercado Brasileiro
-71.056889,42.3186458,convenience store,Cappy's Convenience
-71.18642,42.3665229,convenience store,Jack's Smoke Shop
-71.056927,42.321815,convenience store,New Store on the Block
-71.120517,42.3530982,convenience store,City Convenience
-71.184652,42.7915784,convenience store,Circle K
-71.066426,42.3512134,convenience store,7-Eleven
-71.749818,42.2743006,convenience store,Honey Farms
-70.949984,42.1921923,convenience store,Jenny's Market
-71.079973,42.5736021,convenience store,Ryers Store
-71.048603,42.7673656,convenience store,Charlie's Variety
-72.633185,42.3244145,convenience store,Cumberland Farms
-72.629065,42.2123765,convenience store,Dairy Market
-70.612897,41.6472521,convenience store,Dean's Market
-70.616673,41.6492163,convenience store,North Falmouth Superette
-70.634907,41.6037044,convenience store,West Falmouth Market
-71.031376,42.333901,convenience store,The Island Store
-71.146319,42.341704,convenience store,7-Eleven
-71.089038,42.3367453,convenience store,Ruggles Pizza & Cafe
-71.10629,42.3172057,convenience store,City Feed
-71.084091,42.3374453,convenience store,Quick Pick
-71.08901,42.3466842,convenience store,Symphony Mart
-71.089264,42.3499012,convenience store,Marlboro Market
-71.089608,42.3506097,convenience store,Quality Mart
-71.096419,42.3485466,convenience store,7-Eleven
-71.139357,42.4095128,convenience store,Broadway Market
-72.617271,42.1079677,convenience store,Cumberland Farms
-71.076803,42.500769,convenience store,7-Eleven
-70.219616,41.6846888,convenience store,Town News Convenience
-71.097008,42.3425937,convenience store,7-Eleven
-71.135529,42.3390465,convenience store,7-Eleven
-70.673559,41.7614657,convenience store,Cumberland Farms
-71.097246,42.3808461,convenience store,Union Square Marketplace
-71.139197,42.538957,convenience store,Mobil
-72.600034,42.1480209,convenience store,Corner Store
-71.061001,42.4292288,convenience store,7-Eleven
-71.202382,42.5610572,convenience store,The Corner Store
-71.100468,42.4740985,convenience store,Andrea's Convenient Store
-72.615125,42.1609869,convenience store,Old Tyme Country Store
-72.614186,42.1610655,convenience store,Pride Market
-71.140766,42.4043437,convenience store,Dagg's Convenience Store
-71.002069,42.8338577,convenience store,Towne Market
-71.159498,42.3528788,convenience store,Kiki's Kwik Mart
-71.371413,42.4216934,convenience store,Nine Acre Farm Convenience
-71.104827,42.3662621,convenience store,O'Connell's Convenience Plus
-71.101261,42.3637348,convenience store,Central Convenience Store
-71.062082,42.3647842,convenience store,7-Eleven
-71.063608,42.3610266,convenience store,7-Eleven
-71.070245,42.3607914,convenience store,Top Shelf
-71.411065,42.6154463,convenience store,Tedeschi Food Shops
-71.42122,42.6262385,convenience store,Greystone Market
-71.456802,42.6115865,convenience store,Towne Convenience
-71.487084,42.5808121,convenience store,Spinner's Market & Liquors
-70.896335,42.5191648,convenience store,Steve's Quality Market
-70.893278,42.517775,convenience store,Los Amigos
-71.12239,42.47936,convenience store,7-Eleven
-70.374287,41.706596,convenience store,Old Village Store
-70.901489,42.5274556,convenience store,Salem 7
-71.238462,42.3661624,convenience store,Tedeschi Food Shops
-71.056568,42.3302863,convenience store,Tedeschi food shops
-71.636169,42.381294,convenience store,Lowe's Variety
-71.062574,42.3580872,convenience store,City Convenience
-71.15135,42.4828907,convenience store,Lucky Mart
-71.149399,42.4749996,convenience store,DBMart
-71.769567,42.0888371,convenience store,Kings Country Store
-71.198548,42.4493872,convenience store,Alexandria's Convenient Food Store
-71.160066,42.6265547,convenience store,Sunday's General Store
-71.006799,42.465611,convenience store,7-Eleven
-71.704662,42.6665106,convenience store,Honeyland Farms
-71.845122,42.2180281,convenience store,Edgemere Food Store
-70.584653,41.7169666,convenience store,Tedeschi Food Shops
-71.129856,42.3594167,convenience store,Coolidge Market
-73.274497,42.2970807,convenience store,Gulf Express
-72.933959,42.1942598,convenience store,Gulf Express
-72.932762,42.1954947,convenience store,Gulf Express
-72.222985,42.0644903,convenience store,Choice Food
-71.160652,42.5065792,convenience store,Convenient 38
-71.542046,42.2166352,convenience store,Cumberland Farms
-71.208476,42.31663,convenience store,Tedeschi
-71.285775,42.4963331,convenience store,Northside Convenience
-71.154011,42.4918585,convenience store,Jack's Variety
-73.274656,42.2984214,convenience store,Gulf Express
-71.954782,42.3761541,convenience store,Saveway Convenience Store
-71.95298,42.3762273,convenience store,Rutland Pharmacy
-71.955954,42.3799255,convenience store,Rutland Marketplace
-71.070325,42.4593735,convenience store,Garniss Market
-71.066065,42.4541012,convenience store,Village Variety
-71.059783,42.4657211,convenience store,Green Street Natural Food Store
-71.031555,42.4118957,convenience store,EZ Mart
-71.041263,42.4306762,convenience store,7-Eleven
-71.314019,42.3049967,convenience store,Wellesley Station
-70.121698,41.6686672,convenience store,7-Eleven
-71.114102,42.3118834,convenience store,Tedeschi Food Shops
-70.594419,41.5680584,convenience store,7-Eleven
-71.114007,42.3125646,convenience store,Smoke Shop & Variety
-71.61238,42.2690449,convenience store,7-Eleven
-71.059072,42.3546125,convenience store,7-Eleven
-71.08246,42.3497642,convenience store,Deluca's Market
-71.137445,42.3487132,convenience store,Lee's 2 Market
-71.118327,42.2959373,convenience store,Emporium Gas
-70.177435,42.0583237,convenience store,East End Market
-70.347931,41.6566693,convenience store,white hen
-71.120983,42.3735974,convenience store,Crimson Corner
-71.104437,42.3650111,convenience store,Star Variety
-70.670803,41.5246583,convenience store,Woods Hole Market
-71.061844,42.3563771,convenience store,7-Eleven
-71.108388,42.3983189,convenience store,7-Eleven
-71.350834,41.9003253,convenience store,Vacant
-71.057523,42.365439,convenience store,Bob's Grocery Store
-71.408338,42.1516613,convenience store,One Stop Convenience
-71.394442,42.1068618,convenience store,Lincoln Street Market
-71.298927,42.0914807,convenience store,Tedeschi Foods
-71.237109,42.3808279,convenience store,7-Eleven
-71.127641,42.4035896,convenience store,Neighborhood Market
-71.137647,42.408699,convenience store,Boyles Market
-71.144372,42.4120199,convenience store,Fenway Market
-71.066185,42.481735,convenience store,Tufts Convenience
-71.131289,42.3505572,convenience store,7-Eleven
-71.138158,42.3479217,convenience store,Allston Convenience Store
-71.134894,42.3495447,convenience store,M&M Convenience
-71.132314,42.3532194,convenience store,Tedeschi's
-71.019436,42.3618934,convenience store,Hudson News
-71.109272,42.3749397,convenience store,Harvard Market
-71.150987,42.3363638,convenience store,7-Eleven
-71.151421,42.3366676,convenience store,Ccc's Cleveland Circle Convenience
-70.490142,41.6163156,convenience store,Edible arrangements
-70.18781,42.0507091,convenience store,Adam's
-71.567186,42.3807418,convenience store,Cumberland Farms
-70.286247,41.6515374,convenience store,AJ Mart
-71.062628,42.3158047,convenience store,Alves Market
-70.229586,41.6492102,convenience store,West Yarmouth Mobil
-71.017444,42.3615327,convenience store,Hudson News
-71.017881,42.360292,convenience store,Berkshire Farms Market
-71.018616,42.3608311,convenience store,Hudson News
-71.02074,42.3616825,convenience store,Hudson News
-70.085842,42.0390167,convenience store,Citgo
-71.084952,42.3715688,convenience store,Luigi's Variety
-71.085584,42.4102657,convenience store,Kristina Market
-70.665848,42.6113706,convenience store,Cape Ann Convenience
-71.035021,42.4054713,convenience store,Prattville Mart
-70.470885,41.5671296,convenience store,Poppy Market Country Store
-71.93547,42.3766255,convenience store,Honey Farms
-71.432291,42.5229492,convenience store,Shiva's Super Bazaar
-71.880773,42.4501369,convenience store,Mountainside Market
-71.026951,42.1830454,convenience store,7-Eleven
-70.870558,42.8098197,convenience store,Richdale Convenience Store
-71.103345,42.388293,convenience store,Get-N-Go
-71.014223,42.181133,convenience store,Highland Market
-70.993831,42.7265686,convenience store,Richdale
-71.151081,42.4150718,convenience store,7 Star Grocery
-71.056595,42.1861099,convenience store,Convenience Plus
-71.014346,42.3657673,convenience store,Green Express
-71.014877,42.3652084,convenience store,Go Go Stop
-71.017893,42.3625681,convenience store,Hudson News
-71.044699,42.1658229,convenience store,Richdale Convenience Store
-71.042032,42.1640706,convenience store,Red Rose Food Mart
-70.882682,42.8689896,convenience store,Marte-L Convenience Store
-70.459422,41.6335806,convenience store,Mashpee Mart
-71.132973,42.7064036,convenience store,Richdale Food Stores Artie's Corner
-71.068886,42.4979377,convenience store,Noah's QuickMart
-72.60852,42.0987935,convenience store,Asian Start Grocery
-71.093436,42.3631302,convenience store,7-Eleven
-70.654735,42.6229742,convenience store,Dollar tree
-70.183997,42.0535375,convenience store,Essentials
-71.122217,42.3968809,convenience store,7-Eleven
-73.063606,42.2538432,convenience store,Sherwood shoppe
-70.64458,42.6168016,convenience store,7-Eleven
-70.997261,42.4495479,convenience store,Richdale Convenience Store
-71.05839,42.3571918,convenience store,7-Eleven
-71.104366,42.5120807,convenience store,J K's Market
-70.598214,41.5570009,convenience store,Christmas Tree Shops
-71.105017,42.3250024,convenience store,JP Convenience Store
-72.048543,42.6817089,convenience store,Cumberland Farms
-71.050239,42.3472764,convenience store,Sagarino's
-72.518904,42.3794285,convenience store,Cousins Market
-70.457703,41.6340581,convenience store,The Barn
-71.026008,42.380153,convenience store,Neptune Convenience
-71.042543,42.318846,convenience store,Harbor Point Market
-71.132028,42.395854,convenience store,Dudley Street Market
-71.130537,42.3974229,convenience store,Friendly Corner
-71.1194,42.3829042,convenience store,City Market
-71.119095,42.3741945,convenience store,C'est Bon
-71.1294,42.3964156,convenience store,L. A. Market
-71.116625,42.3713562,convenience store,Tommy's Value
-71.113462,42.2998131,convenience store,Forest Hills Convenience
-70.975032,42.3857607,convenience store,Highland Convenient Mart
-71.099968,42.3917322,convenience store,Bostonian Convenience II
-71.09952,42.3915831,convenience store,Sky Braz
-71.100466,42.3925139,convenience store,Medford St. Variety
-71.428164,42.515451,convenience store,Indo-American Convenience Store
-71.200167,42.1892197,convenience store,Broadway Quick Mart
-71.07732,42.3504806,convenience store,7-Eleven
-71.052225,42.1013635,convenience store,Saab Food Mart
-71.019274,42.110214,convenience store,Star Food Mart
-71.027315,42.1119225,convenience store,Terra Nossa Brazilian Store
-72.518646,42.3813523,convenience store,Amherst Market
-72.535296,42.3660745,convenience store,F. L. Roberts
-71.087736,42.3392406,convenience store,the Market
-72.503044,42.373177,convenience store,Neighbor Food Mart
-70.663708,41.9553237,convenience store,7-Eleven
